voltage,motion,temperature,sound,voc,illuminace,humidity,timestamp 
6.75,245,24.44,51.84,39,526.43,32.42,2021-10-23T12:16:58.193363
6.75,245,24.44,44.11,39,526.43,32.42,2021-10-23T12:16:58.767610
6.75,245,24.44,44.11,39,527.21,32.42,2021-10-23T12:16:58.786399
6.75,245,24.44,44.11,39,527.21,32.42,2021-10-23T12:16:58.823146
6.75,297,24.44,44.11,39,527.21,32.42,2021-10-23T12:16:58.828695
6.75,297,24.44,44.11,39,527.21,32.42,2021-10-23T12:16:58.834489
6.75,297,24.44,44.11,39,527.21,32.42,2021-10-23T12:16:58.863825
6.73,297,24.44,44.11,39,527.21,32.42,2021-10-23T12:16:59.046252
6.73,297,24.44,44.11,39,527.21,32.42,2021-10-23T12:16:59.085143
6.73,297,24.48,44.11,39,527.21,32.42,2021-10-23T12:16:59.721065
6.73,297,24.48,44.11,39,527.21,32.42,2021-10-23T12:16:59.736356
6.73,297,24.48,49.19,39,527.21,32.42,2021-10-23T12:16:59.927268
6.73,297,24.48,49.19,39,527.21,32.42,2021-10-23T12:16:59.942870
6.73,297,24.48,49.19,39,528.78,32.42,2021-10-23T12:16:59.957786
6.73,297,24.48,49.19,39,528.78,32.42,2021-10-23T12:16:59.969821
6.73,242,24.48,49.19,39,528.78,32.42,2021-10-23T12:17:00.044687
6.73,242,24.48,49.19,39,528.78,32.42,2021-10-23T12:17:00.071774
6.79,242,24.48,49.19,39,528.78,32.42,2021-10-23T12:17:00.833060
6.79,242,24.48,49.19,39,528.78,32.42,2021-10-23T12:17:00.855413
6.79,242,24.48,50.84,39,528.78,32.42,2021-10-23T12:17:01.063416
6.79,242,24.48,50.84,39,530.73,32.42,2021-10-23T12:17:01.076341
6.79,242,24.48,50.84,39,530.73,32.42,2021-10-23T12:17:01.083108
6.79,242,24.48,50.84,39,530.73,32.42,2021-10-23T12:17:01.090251
6.79,185,24.48,50.84,39,530.73,32.42,2021-10-23T12:17:01.146641
6.79,185,24.48,50.84,39,530.73,32.42,2021-10-23T12:17:01.151366
6.79,185,24.48,47.73,39,530.73,32.42,2021-10-23T12:17:02.209237
6.79,185,24.48,47.73,39,530.73,32.42,2021-10-23T12:17:02.218449
6.79,185,24.48,47.73,39,533.85,32.42,2021-10-23T12:17:02.244866
6.79,185,24.48,47.73,39,533.85,32.42,2021-10-23T12:17:02.251128
6.79,137,24.48,47.73,39,533.85,32.42,2021-10-23T12:17:02.378028
6.79,137,24.48,47.73,39,533.85,32.42,2021-10-23T12:17:02.395460
6.79,137,24.44,47.73,39,533.85,32.42,2021-10-23T12:17:02.549388
6.79,137,24.44,47.73,39,533.85,32.42,2021-10-23T12:17:02.592738
6.45,137,24.44,47.73,39,533.85,32.42,2021-10-23T12:17:02.600195
6.45,137,24.44,47.73,39,533.85,32.42,2021-10-23T12:17:02.639376
6.45,137,24.44,47.53,39,533.85,32.42,2021-10-23T12:17:02.977339
6.45,137,24.44,47.53,39,533.85,32.42,2021-10-23T12:17:03.008219
6.45,137,24.44,47.53,39,531.51,32.42,2021-10-23T12:17:03.097150
6.45,115,24.44,47.53,39,531.51,32.42,2021-10-23T12:17:03.109242
6.45,115,24.44,47.53,39,531.51,32.42,2021-10-23T12:17:03.114707
6.45,115,24.44,47.53,39,531.51,32.42,2021-10-23T12:17:03.123872
6.45,115,24.48,47.53,39,531.51,32.42,2021-10-23T12:17:03.536268
6.45,115,24.48,47.53,39,531.51,32.42,2021-10-23T12:17:03.577848
6.45,115,24.48,47.62,39,531.51,32.42,2021-10-23T12:17:04.177497
6.45,115,24.48,47.62,39,531.51,32.42,2021-10-23T12:17:04.183523
6.45,115,24.48,47.62,39,525.26,32.42,2021-10-23T12:17:04.213904
6.45,115,24.48,47.62,39,525.26,32.42,2021-10-23T12:17:04.222031
6.45,244,24.48,47.62,39,525.26,32.42,2021-10-23T12:17:04.303501
6.45,244,24.48,47.62,39,525.26,32.42,2021-10-23T12:17:04.309842
6.49,244,24.48,47.62,39,525.26,32.42,2021-10-23T12:17:04.528625
6.49,244,24.48,47.62,39,525.26,32.42,2021-10-23T12:17:04.566641
6.49,244,24.46,47.62,39,525.26,32.42,2021-10-23T12:17:04.641306
6.49,244,24.46,47.62,39,525.26,32.42,2021-10-23T12:17:04.681541
6.49,244,24.46,49.52,39,525.26,32.42,2021-10-23T12:17:05.058667
6.49,244,24.46,49.52,39,525.26,32.42,2021-10-23T12:17:05.065101
6.49,231,24.46,49.52,39,525.26,32.42,2021-10-23T12:17:05.180617
6.49,231,24.46,49.52,39,525.26,32.42,2021-10-23T12:17:05.201088
6.53,231,24.46,49.52,39,525.26,32.42,2021-10-23T12:17:06.260932
6.53,231,24.46,49.52,39,525.26,32.42,2021-10-23T12:17:06.300315
6.53,231,24.46,47.04,39,525.26,32.42,2021-10-23T12:17:06.436188
6.53,231,24.46,47.04,39,539.7,32.42,2021-10-23T12:17:06.441458
6.53,231,24.46,47.04,40,539.7,32.42,2021-10-23T12:17:06.447177
6.53,231,24.46,47.04,40,539.7,32.42,2021-10-23T12:17:06.450639
6.53,231,24.46,47.04,40,539.7,32.42,2021-10-23T12:17:06.452928
6.53,231,24.46,47.04,40,539.7,32.42,2021-10-23T12:17:06.466758
6.53,494,24.46,47.04,40,539.7,32.42,2021-10-23T12:17:06.491325
6.53,494,24.46,47.04,40,539.7,32.42,2021-10-23T12:17:06.536414
6.53,494,24.46,56.6,40,539.7,32.42,2021-10-23T12:17:07.152134
6.53,494,24.46,56.6,40,539.7,32.42,2021-10-23T12:17:07.165342
6.53,494,24.46,56.6,40,524.48,32.42,2021-10-23T12:17:07.212070
6.53,494,24.46,56.6,40,524.48,32.42,2021-10-23T12:17:07.254780
6.53,489,24.46,56.6,40,524.48,32.42,2021-10-23T12:17:07.273976
6.53,489,24.46,56.6,40,524.48,32.42,2021-10-23T12:17:07.285811
6.98,489,24.46,56.6,40,524.48,32.42,2021-10-23T12:17:07.846630
6.98,489,24.46,56.6,40,524.48,32.42,2021-10-23T12:17:07.917000
6.98,489,24.5,56.6,40,524.48,32.42,2021-10-23T12:17:08.193843
6.98,489,24.5,56.6,40,524.48,32.42,2021-10-23T12:17:08.273770
6.98,489,24.5,60.52,40,524.48,32.42,2021-10-23T12:17:08.527676
6.98,489,24.5,60.52,40,524.48,32.42,2021-10-23T12:17:08.535952
6.98,489,24.5,60.52,40,556.87,32.42,2021-10-23T12:17:08.567894
6.98,489,24.5,60.52,40,556.87,32.42,2021-10-23T12:17:08.582758
6.98,694,24.5,60.52,40,556.87,32.42,2021-10-23T12:17:08.748487
6.98,694,24.5,60.52,40,556.87,32.42,2021-10-23T12:17:08.795283
6.98,694,24.48,60.52,40,556.87,32.42,2021-10-23T12:17:09.200015
6.98,694,24.48,60.52,40,556.87,32.52,2021-10-23T12:17:09.211680
6.98,694,24.48,60.52,40,556.87,32.52,2021-10-23T12:17:09.223257
6.98,694,24.48,60.52,40,556.87,32.52,2021-10-23T12:17:09.232676
6.46,694,24.48,60.52,40,556.87,32.52,2021-10-23T12:17:09.583583
6.46,694,24.48,60.52,40,556.87,32.52,2021-10-23T12:17:09.616050
6.46,694,24.48,67.95,40,556.87,32.52,2021-10-23T12:17:09.717360
6.46,694,24.48,67.95,40,556.87,32.52,2021-10-23T12:17:09.749222
6.46,694,24.48,67.95,40,538.53,32.52,2021-10-23T12:17:09.789312
6.46,694,24.48,67.95,43,538.53,32.52,2021-10-23T12:17:09.796385
6.46,694,24.48,67.95,43,538.53,32.52,2021-10-23T12:17:09.809078
6.46,694,24.48,67.95,43,538.53,32.52,2021-10-23T12:17:09.826819
6.46,981,24.48,67.95,43,538.53,32.52,2021-10-23T12:17:09.874103
6.46,981,24.48,67.95,43,538.53,32.52,2021-10-23T12:17:09.891229
6.46,981,24.5,67.95,43,538.53,32.52,2021-10-23T12:17:10.170391
6.46,981,24.5,67.95,43,538.53,32.42,2021-10-23T12:17:10.194522
6.46,981,24.5,67.95,43,538.53,32.42,2021-10-23T12:17:10.242475
6.46,981,24.5,67.95,43,538.53,32.42,2021-10-23T12:17:10.260247
6.46,981,24.5,52.76,43,538.53,32.42,2021-10-23T12:17:11.161000
6.46,981,24.5,52.76,43,36.15,32.42,2021-10-23T12:17:11.192489
6.46,981,24.5,52.76,43,36.15,32.42,2021-10-23T12:17:11.193960
6.46,981,24.5,52.76,43,36.15,32.42,2021-10-23T12:17:11.203354
6.46,840,24.5,52.76,43,36.15,32.42,2021-10-23T12:17:11.241471
6.46,840,24.5,52.76,43,36.15,32.42,2021-10-23T12:17:11.246434
6.47,840,24.5,52.76,43,36.15,32.42,2021-10-23T12:17:11.339880
6.47,840,24.5,52.76,43,36.15,32.42,2021-10-23T12:17:11.354183
6.47,840,24.5,49.45,43,36.15,32.42,2021-10-23T12:17:11.860140
6.47,840,24.5,49.45,43,525.65,32.42,2021-10-23T12:17:11.895534
6.47,840,24.5,49.45,43,525.65,32.42,2021-10-23T12:17:11.903667
6.47,840,24.5,49.45,43,525.65,32.42,2021-10-23T12:17:11.949088
6.47,674,24.5,49.45,43,525.65,32.42,2021-10-23T12:17:11.992642
6.47,674,24.5,49.45,43,525.65,32.42,2021-10-23T12:17:12.050682
6.47,674,24.5,47.74,43,525.65,32.42,2021-10-23T12:17:13.067180
6.47,674,24.5,47.74,43,525.65,32.42,2021-10-23T12:17:13.071812
6.47,674,24.5,47.74,43,531.51,32.42,2021-10-23T12:17:13.107534
6.47,674,24.5,47.74,42,531.51,32.42,2021-10-23T12:17:13.112434
6.47,674,24.5,47.74,42,531.51,32.42,2021-10-23T12:17:13.117704
6.47,674,24.5,47.74,42,531.51,32.42,2021-10-23T12:17:13.122322
6.47,527,24.5,47.74,42,531.51,32.42,2021-10-23T12:17:13.188459
6.47,527,24.5,47.74,42,531.51,32.42,2021-10-23T12:17:13.197965
6.56,527,24.5,47.74,42,531.51,32.42,2021-10-23T12:17:13.234827
6.56,527,24.5,47.74,42,531.51,32.42,2021-10-23T12:17:13.289322
6.56,527,24.51,47.74,42,531.51,32.42,2021-10-23T12:17:13.508967
6.56,527,24.51,47.74,42,531.51,32.52,2021-10-23T12:17:13.515521
6.56,527,24.51,47.74,42,531.51,32.52,2021-10-23T12:17:13.519084
6.56,527,24.51,47.74,42,531.51,32.52,2021-10-23T12:17:13.524401
6.56,527,24.51,49.6,42,531.51,32.52,2021-10-23T12:17:14.137952
6.56,527,24.51,49.6,42,531.51,32.52,2021-10-23T12:17:14.142616
6.56,527,24.51,49.6,42,528.39,32.52,2021-10-23T12:17:14.178625
6.56,527,24.51,49.6,42,528.39,32.52,2021-10-23T12:17:14.208012
6.56,393,24.51,49.6,42,528.39,32.52,2021-10-23T12:17:14.262767
6.56,393,24.51,49.6,42,528.39,32.52,2021-10-23T12:17:14.271120
6.85,393,24.51,49.6,42,528.39,32.52,2021-10-23T12:17:14.819647
6.85,393,24.51,49.6,42,528.39,32.52,2021-10-23T12:17:14.853813
6.85,393,24.51,52.32,42,528.39,32.52,2021-10-23T12:17:15.397589
6.85,393,24.51,52.32,42,536.19,32.52,2021-10-23T12:17:15.406164
6.85,393,24.51,52.32,42,536.19,32.52,2021-10-23T12:17:15.423091
6.85,393,24.51,52.32,42,536.19,32.52,2021-10-23T12:17:15.431140
6.85,313,24.51,52.32,42,536.19,32.52,2021-10-23T12:17:15.451104
6.85,313,24.51,52.32,42,536.19,32.52,2021-10-23T12:17:15.494775
6.85,313,24.48,52.32,42,536.19,32.52,2021-10-23T12:17:15.875262
6.85,313,24.48,52.32,42,536.19,32.52,2021-10-23T12:17:15.887206
6.85,313,24.46,52.32,42,536.19,32.52,2021-10-23T12:17:16.584747
6.54,313,24.46,52.32,42,536.19,32.52,2021-10-23T12:17:16.643424
6.54,313,24.46,52.32,42,536.19,32.52,2021-10-23T12:17:16.644559
6.54,313,24.46,52.32,42,536.19,32.52,2021-10-23T12:17:16.719205
6.54,313,24.46,51.77,42,536.19,32.52,2021-10-23T12:17:16.787727
6.54,313,24.46,51.77,42,534.24,32.52,2021-10-23T12:17:16.804432
6.54,313,24.46,51.77,42,534.24,32.52,2021-10-23T12:17:16.849779
6.54,803,24.46,51.77,42,534.24,32.52,2021-10-23T12:17:16.854729
6.54,803,24.46,51.77,42,534.24,32.52,2021-10-23T12:17:16.855969
6.54,803,24.46,51.77,42,534.24,32.52,2021-10-23T12:17:16.901072
6.54,803,24.46,49.76,42,534.24,32.52,2021-10-23T12:17:17.219742
6.54,803,24.46,49.76,42,520.19,32.52,2021-10-23T12:17:17.251221
6.54,803,24.46,49.76,42,520.19,32.52,2021-10-23T12:17:17.252457
6.54,803,24.46,49.76,42,520.19,32.52,2021-10-23T12:17:17.288105
6.54,857,24.46,49.76,42,520.19,32.52,2021-10-23T12:17:17.328585
6.54,857,24.46,49.76,42,520.19,32.52,2021-10-23T12:17:17.337134
6.54,857,24.48,49.76,42,520.19,32.52,2021-10-23T12:17:17.988285
6.54,857,24.48,49.76,42,520.19,32.52,2021-10-23T12:17:18.005354
6.54,857,24.48,58.16,42,520.19,32.52,2021-10-23T12:17:18.397234
6.54,857,24.48,58.16,42,520.19,32.52,2021-10-23T12:17:18.405944
6.54,857,24.48,58.16,42,510.04,32.52,2021-10-23T12:17:18.436094
6.76,857,24.48,58.16,42,510.04,32.52,2021-10-23T12:17:18.470081
6.76,857,24.48,58.16,42,510.04,32.52,2021-10-23T12:17:18.491536
6.76,857,24.48,58.16,42,510.04,32.52,2021-10-23T12:17:18.525905
6.76,617,24.48,58.16,42,510.04,32.52,2021-10-23T12:17:18.591291
6.76,617,24.48,58.16,42,510.04,32.52,2021-10-23T12:17:18.637853
6.76,617,24.46,58.16,42,510.04,32.52,2021-10-23T12:17:19.281750
6.76,617,24.46,58.16,42,510.04,32.52,2021-10-23T12:17:19.343577
6.76,617,24.46,49.27,42,510.04,32.52,2021-10-23T12:17:19.627418
6.76,617,24.46,49.27,42,510.04,32.52,2021-10-23T12:17:19.664126
6.76,617,24.46,49.27,42,504.58,32.52,2021-10-23T12:17:19.766157
6.76,617,24.46,49.27,43,504.58,32.52,2021-10-23T12:17:19.778937
6.76,445,24.46,49.27,43,504.58,32.52,2021-10-23T12:17:19.796053
6.76,445,24.46,49.27,43,504.58,32.52,2021-10-23T12:17:19.800005
6.76,445,24.46,49.27,43,504.58,32.52,2021-10-23T12:17:19.801235
6.76,445,24.46,49.27,43,504.58,32.52,2021-10-23T12:17:19.805972
6.36,445,24.46,49.27,43,504.58,32.52,2021-10-23T12:17:20.242455
6.36,445,24.46,49.27,43,504.58,32.52,2021-10-23T12:17:20.288867
6.36,445,24.48,49.27,43,504.58,32.52,2021-10-23T12:17:20.525895
6.36,445,24.48,49.27,43,504.58,32.52,2021-10-23T12:17:20.567862
6.36,445,24.48,51.55,43,504.58,32.52,2021-10-23T12:17:20.847553
6.36,445,24.48,51.55,43,504.58,32.52,2021-10-23T12:17:20.854640
6.36,445,24.48,51.55,43,557.26,32.52,2021-10-23T12:17:20.877146
6.36,445,24.48,51.55,43,557.26,32.52,2021-10-23T12:17:20.882112
6.36,719,24.48,51.55,43,557.26,32.52,2021-10-23T12:17:20.971398
6.36,719,24.48,51.55,43,557.26,32.52,2021-10-23T12:17:20.982995
6.64,719,24.48,51.55,43,557.26,32.52,2021-10-23T12:17:22.005285
6.64,719,24.48,51.55,43,557.26,32.52,2021-10-23T12:17:22.037652
6.64,719,24.48,61.94,43,557.26,32.52,2021-10-23T12:17:22.105993
6.64,719,24.48,61.94,43,545.17,32.52,2021-10-23T12:17:22.125137
6.64,719,24.48,61.94,43,545.17,32.52,2021-10-23T12:17:22.126565
6.64,719,24.48,61.94,41,545.17,32.52,2021-10-23T12:17:22.139001
6.64,719,24.48,61.94,41,545.17,32.52,2021-10-23T12:17:22.154745
6.64,719,24.48,61.94,41,545.17,32.52,2021-10-23T12:17:22.164500
6.64,1646,24.48,61.94,41,545.17,32.52,2021-10-23T12:17:22.211573
6.64,1646,24.48,61.94,41,545.17,32.52,2021-10-23T12:17:22.233551
6.64,1646,24.5,61.94,41,545.17,32.52,2021-10-23T12:17:22.353246
6.64,1646,24.5,61.94,41,545.17,32.52,2021-10-23T12:17:22.362740
6.64,1646,24.5,66.7,41,545.17,32.52,2021-10-23T12:17:23.319483
6.64,1646,24.5,66.7,41,545.17,32.52,2021-10-23T12:17:23.324684
6.64,1646,24.5,66.7,41,541.26,32.52,2021-10-23T12:17:23.357084
6.64,1646,24.5,66.7,41,541.26,32.52,2021-10-23T12:17:23.367120
6.64,1252,24.5,66.7,41,541.26,32.52,2021-10-23T12:17:23.488078
6.64,1252,24.5,66.7,41,541.26,32.52,2021-10-23T12:17:23.514020
6.79,1252,24.5,66.7,41,541.26,32.52,2021-10-23T12:17:23.725946
6.79,1252,24.5,66.7,41,541.26,32.52,2021-10-23T12:17:23.756548
6.79,1252,24.48,66.7,41,541.26,32.52,2021-10-23T12:17:24.359240
6.79,1252,24.48,66.7,41,541.26,32.52,2021-10-23T12:17:24.416970
6.79,1252,24.48,65.58,41,541.26,32.52,2021-10-23T12:17:24.618494
6.79,1252,24.48,65.58,41,541.26,32.52,2021-10-23T12:17:24.627723
6.79,1252,24.48,65.58,41,537.75,32.52,2021-10-23T12:17:24.668350
6.79,1252,24.48,65.58,41,537.75,32.52,2021-10-23T12:17:24.686980
6.79,885,24.48,65.58,41,537.75,32.52,2021-10-23T12:17:24.745702
6.79,885,24.48,65.58,41,537.75,32.52,2021-10-23T12:17:24.755540
6.57,885,24.48,65.58,41,537.75,32.52,2021-10-23T12:17:25.302318
6.57,885,24.48,65.58,41,537.75,32.52,2021-10-23T12:17:25.344009
6.57,885,24.48,49.42,41,537.75,32.52,2021-10-23T12:17:25.469353
6.57,885,24.48,49.42,41,537.75,32.52,2021-10-23T12:17:25.500650
6.57,885,24.48,49.42,41,510.82,32.52,2021-10-23T12:17:25.546159
6.57,740,24.48,49.42,41,510.82,32.52,2021-10-23T12:17:25.556426
6.57,740,24.48,49.42,41,510.82,32.52,2021-10-23T12:17:25.573346
6.57,740,24.48,49.42,41,510.82,32.52,2021-10-23T12:17:25.584265
6.57,740,24.48,58.91,41,510.82,32.52,2021-10-23T12:17:26.354121
6.57,740,24.48,58.91,41,510.82,32.52,2021-10-23T12:17:26.359068
6.57,740,24.48,58.91,41,521.75,32.52,2021-10-23T12:17:26.388351
6.57,740,24.48,58.91,41,521.75,32.52,2021-10-23T12:17:26.394509
6.57,552,24.48,58.91,41,521.75,32.52,2021-10-23T12:17:26.532458
6.57,552,24.48,58.91,41,521.75,32.52,2021-10-23T12:17:26.555213
6.81,552,24.48,58.91,41,521.75,32.52,2021-10-23T12:17:27.029930
6.81,552,24.48,58.91,41,521.75,32.52,2021-10-23T12:17:27.060278
6.81,552,24.48,47.03,41,521.75,32.52,2021-10-23T12:17:27.596725
6.81,552,24.48,47.03,41,521.75,32.52,2021-10-23T12:17:27.601385
6.81,552,24.48,47.03,41,475.7,32.52,2021-10-23T12:17:27.639153
6.81,552,24.48,47.03,41,475.7,32.52,2021-10-23T12:17:27.643501
6.81,417,24.48,47.03,41,475.7,32.52,2021-10-23T12:17:27.718445
6.81,417,24.48,47.03,41,475.7,32.52,2021-10-23T12:17:27.726040
6.81,417,24.5,47.03,41,475.7,32.52,2021-10-23T12:17:27.949208
6.81,417,24.5,47.03,41,475.7,32.52,2021-10-23T12:17:27.960429
6.81,417,24.44,47.03,41,475.7,32.52,2021-10-23T12:17:28.316813
6.81,417,24.44,47.03,41,475.7,32.52,2021-10-23T12:17:28.326341
6.81,417,24.44,69.37,41,475.7,32.52,2021-10-23T12:17:28.784105
6.81,417,24.44,69.37,41,476.87,32.52,2021-10-23T12:17:28.818176
6.81,430,24.44,69.37,41,476.87,32.52,2021-10-23T12:17:28.907528
6.7,430,24.44,69.37,41,476.87,32.52,2021-10-23T12:17:28.933126
6.7,430,24.44,69.37,41,476.87,32.52,2021-10-23T12:17:29.040125
6.7,430,24.44,69.37,41,476.87,32.52,2021-10-23T12:17:29.044333
6.7,430,24.44,69.37,41,476.87,32.52,2021-10-23T12:17:29.065502
6.7,430,24.44,69.37,41,476.87,32.52,2021-10-23T12:17:29.077879
6.7,430,24.48,69.37,41,476.87,32.52,2021-10-23T12:17:29.482409
6.7,430,24.48,69.37,41,476.87,32.52,2021-10-23T12:17:29.511794
6.7,430,24.48,67.39,41,476.87,32.52,2021-10-23T12:17:29.945776
6.7,430,24.48,67.39,41,476.87,32.52,2021-10-23T12:17:29.949680
6.7,430,24.48,67.39,41,440.58,32.52,2021-10-23T12:17:29.987474
6.7,430,24.48,67.39,41,440.58,32.52,2021-10-23T12:17:30.003005
6.7,710,24.48,67.39,41,440.58,32.52,2021-10-23T12:17:30.072294
6.7,710,24.48,67.39,41,440.58,32.52,2021-10-23T12:17:30.095021
6.67,710,24.48,67.39,41,440.58,32.52,2021-10-23T12:17:30.514558
6.67,710,24.48,67.39,41,440.58,32.52,2021-10-23T12:17:30.583096
6.67,710,24.48,64.95,41,440.58,32.52,2021-10-23T12:17:30.787487
6.67,710,24.48,64.95,41,440.58,32.52,2021-10-23T12:17:30.799939
6.67,710,24.48,64.95,41,444.48,32.52,2021-10-23T12:17:30.827424
6.67,710,24.48,64.95,46,444.48,32.52,2021-10-23T12:17:30.834221
6.67,710,24.48,64.95,46,444.48,32.52,2021-10-23T12:17:30.843270
6.67,710,24.48,64.95,46,444.48,32.52,2021-10-23T12:17:30.853183
6.67,582,24.48,64.95,46,444.48,32.52,2021-10-23T12:17:30.908067
6.67,582,24.48,64.95,46,444.48,32.52,2021-10-23T12:17:30.936758
6.67,582,24.5,64.95,46,444.48,32.52,2021-10-23T12:17:31.129410
6.67,582,24.5,64.95,46,444.48,32.62,2021-10-23T12:17:31.131274
6.67,582,24.5,64.95,46,444.48,32.62,2021-10-23T12:17:31.178024
6.67,582,24.5,64.95,46,444.48,32.62,2021-10-23T12:17:31.178160
6.67,582,24.5,49.11,46,444.48,32.62,2021-10-23T12:17:31.787891
6.67,582,24.5,49.11,46,444.48,32.62,2021-10-23T12:17:31.792419
6.67,582,24.5,49.11,46,442.92,32.62,2021-10-23T12:17:31.824116
6.67,582,24.5,49.11,46,442.92,32.62,2021-10-23T12:17:31.830418
6.67,462,24.5,49.11,46,442.92,32.62,2021-10-23T12:17:31.908760
6.67,462,24.5,49.11,46,442.92,32.62,2021-10-23T12:17:31.917351
6.35,462,24.5,49.11,46,442.92,32.62,2021-10-23T12:17:32.246184
6.35,462,24.5,49.11,46,442.92,32.62,2021-10-23T12:17:32.278576
6.35,462,24.5,49.25,46,442.92,32.62,2021-10-23T12:17:33.247603
6.35,462,24.5,49.25,46,442.92,32.62,2021-10-23T12:17:33.253905
6.35,462,24.5,49.25,46,567.8,32.62,2021-10-23T12:17:33.283888
6.35,462,24.5,49.25,46,567.8,32.62,2021-10-23T12:17:33.290686
6.35,1021,24.5,49.25,46,567.8,32.62,2021-10-23T12:17:33.374892
6.35,1021,24.5,49.25,46,567.8,32.62,2021-10-23T12:17:33.394650
6.61,1021,24.5,49.25,46,567.8,32.62,2021-10-23T12:17:34.180435
6.61,1021,24.5,49.25,46,567.8,32.62,2021-10-23T12:17:34.212025
6.61,1021,24.5,73.89,46,567.8,32.62,2021-10-23T12:17:34.400908
6.61,1021,24.5,73.89,46,561.17,32.62,2021-10-23T12:17:34.414785
6.61,1021,24.5,73.89,42,561.17,32.62,2021-10-23T12:17:34.428706
6.61,765,24.5,73.89,42,561.17,32.62,2021-10-23T12:17:34.455642
6.61,765,24.5,73.89,42,561.17,32.62,2021-10-23T12:17:34.457361
6.61,765,24.5,73.89,42,561.17,32.62,2021-10-23T12:17:34.465612
6.61,765,24.5,73.89,42,561.17,32.62,2021-10-23T12:17:34.474283
6.61,765,24.5,73.89,42,561.17,32.62,2021-10-23T12:17:34.490786
6.61,765,24.51,73.89,42,561.17,32.62,2021-10-23T12:17:34.816584
6.61,765,24.51,73.89,42,561.17,32.62,2021-10-23T12:17:34.830032
6.61,765,24.5,73.89,42,561.17,32.62,2021-10-23T12:17:35.455709
6.61,765,24.5,73.89,42,561.17,32.72,2021-10-23T12:17:35.466963
6.61,765,24.5,73.89,42,561.17,32.72,2021-10-23T12:17:35.474140
6.61,765,24.5,73.89,42,561.17,32.72,2021-10-23T12:17:35.476284
6.61,765,24.5,48.66,42,561.17,32.72,2021-10-23T12:17:35.783806
6.61,765,24.5,48.66,42,558.43,32.72,2021-10-23T12:17:35.796258
6.61,765,24.5,48.66,42,558.43,32.72,2021-10-23T12:17:35.825752
6.61,765,24.5,48.66,42,558.43,32.72,2021-10-23T12:17:35.828742
6.61,504,24.5,48.66,42,558.43,32.72,2021-10-23T12:17:35.865351
6.61,504,24.5,48.66,42,558.43,32.72,2021-10-23T12:17:35.870148
6.56,504,24.5,48.66,42,558.43,32.72,2021-10-23T12:17:35.951729
6.56,504,24.5,48.66,42,558.43,32.72,2021-10-23T12:17:35.996046
6.56,504,24.5,47.54,42,558.43,32.72,2021-10-23T12:17:36.585886
6.56,504,24.5,47.54,42,602.53,32.72,2021-10-23T12:17:36.622638
6.56,425,24.5,47.54,42,602.53,32.72,2021-10-23T12:17:36.628569
6.56,425,24.5,47.54,42,602.53,32.72,2021-10-23T12:17:36.648540
6.56,425,24.5,47.54,42,602.53,32.72,2021-10-23T12:17:36.664180
6.56,425,24.5,47.54,42,602.53,32.72,2021-10-23T12:17:36.672665
6.56,425,24.48,47.54,42,602.53,32.72,2021-10-23T12:17:37.276801
6.56,425,24.48,47.54,42,602.53,32.72,2021-10-23T12:17:37.280973
6.42,425,24.48,47.54,42,602.53,32.72,2021-10-23T12:17:37.713844
6.42,425,24.48,47.54,42,602.53,32.72,2021-10-23T12:17:37.791680
6.42,425,24.48,43.51,42,602.53,32.72,2021-10-23T12:17:37.799770
6.42,425,24.48,43.51,42,529.95,32.72,2021-10-23T12:17:37.841612
6.42,425,24.48,43.51,45,529.95,32.72,2021-10-23T12:17:37.864429
6.42,425,24.48,43.51,45,529.95,32.72,2021-10-23T12:17:37.896893
6.42,307,24.48,43.51,45,529.95,32.72,2021-10-23T12:17:37.934921
6.42,307,24.48,43.51,45,529.95,32.72,2021-10-23T12:17:37.944606
6.42,307,24.48,43.51,45,529.95,32.72,2021-10-23T12:17:37.960625
6.42,307,24.48,43.51,45,529.95,32.72,2021-10-23T12:17:37.991673
6.42,307,24.51,43.51,45,529.95,32.72,2021-10-23T12:17:38.962721
6.42,307,24.51,43.51,45,529.95,32.72,2021-10-23T12:17:39.025436
6.42,307,24.51,47.38,45,529.95,32.72,2021-10-23T12:17:39.086478
6.42,307,24.51,47.38,45,529.95,32.72,2021-10-23T12:17:39.103737
6.42,307,24.51,47.38,45,527.21,32.72,2021-10-23T12:17:39.116951
6.42,307,24.51,47.38,45,527.21,32.72,2021-10-23T12:17:39.136894
6.42,229,24.51,47.38,45,527.21,32.72,2021-10-23T12:17:39.246723
6.42,229,24.51,47.38,45,527.21,32.72,2021-10-23T12:17:39.264443
6.47,229,24.51,47.38,45,527.21,32.72,2021-10-23T12:17:39.407879
6.47,229,24.51,47.38,45,527.21,32.72,2021-10-23T12:17:39.440644
6.47,229,24.48,47.38,45,527.21,32.72,2021-10-23T12:17:39.748004
6.47,229,24.48,47.38,45,527.21,32.72,2021-10-23T12:17:39.787703
6.47,229,24.48,46.78,45,527.21,32.72,2021-10-23T12:17:40.084661
6.47,229,24.48,46.78,45,527.21,32.72,2021-10-23T12:17:40.093415
6.47,229,24.48,46.78,45,528.39,32.72,2021-10-23T12:17:40.123827
6.47,229,24.48,46.78,45,528.39,32.72,2021-10-23T12:17:40.139983
6.47,181,24.48,46.78,45,528.39,32.72,2021-10-23T12:17:40.282838
